 Episode    Policy Loss     Value Loss   Total Reward     Total Loss Curiosity Loss     Time Delta                Time
     300        44.6564         6.2793           0.88       140.5689         9.2773          5.390 2025-01-03T00:06:31
     306        22.5268         4.4564           1.17       118.0047         9.3250          5.354 2025-01-03T00:06:31
     307       -81.1279        24.1923           5.44        51.0808        12.0112          5.179 2025-01-03T00:06:31
     308        19.1495         1.2025           1.07       115.8074         9.6057          5.200 2025-01-03T00:06:32
     309       493.6790       720.3121          35.12      1025.9224        17.2087          5.081 2025-01-03T00:06:32
     310       100.0922        25.7777           7.60       243.7662        13.0785          5.020 2025-01-03T00:06:34
     311       -83.7751        25.3575           5.14        45.6632        11.6759          5.145 2025-01-03T00:06:34
     312        78.4356        36.3053           6.04       189.8782         9.3290          5.108 2025-01-03T00:06:35
     313       205.2327       179.0442          23.70       416.5036        12.1749          5.046 2025-01-03T00:06:35
     314        16.9699         1.0066           1.41       111.5394         9.4066          5.219 2025-01-03T00:06:35
     315       311.6919       298.1757          26.83       625.4777        16.4698          5.216 2025-01-03T00:06:35
     316         9.1849         1.5630           0.90       103.8204         9.3854          6.450 2025-01-03T00:06:36
     317         1.1964         0.2458           0.44        89.5592         8.8240          5.248 2025-01-03T00:06:36
     318       -89.5521        28.8225           4.83        38.4031        11.3544          5.000 2025-01-03T00:06:36
     319       -10.5122         0.4385           0.95        83.8526         9.4146          5.241 2025-01-03T00:06:36
     320         4.0378        29.7239           1.23       114.8552         9.5955          5.061 2025-01-03T00:06:37
     321       397.3888       324.0021          23.05       705.1174        14.5728          5.139 2025-01-03T00:06:37
     322       -12.8512         0.8841           1.91        90.4541        10.2863          5.049 2025-01-03T00:06:39
     323       -95.4468        32.6463           4.56        31.9095        11.1033          5.079 2025-01-03T00:06:39
     324       -27.7321         1.7760          -0.07        62.8419         8.9686          5.131 2025-01-03T00:06:40
     325       416.3906       302.5344          24.81       723.2117        15.5554          5.230 2025-01-03T00:06:40
     326        33.7547         7.9183           2.30       132.2652         9.4551          5.193 2025-01-03T00:06:40
     327       314.1407       212.7951          19.76       568.4681        14.7930          5.147 2025-01-03T00:06:41
     328       -29.4579         1.6388           0.21        59.3396         8.7978          5.413 2025-01-03T00:06:41
     329       -41.3967         3.0256           0.48        50.8314         9.0715          5.238 2025-01-03T00:06:41
     330      -101.6114        36.9094           4.46        26.4755        10.9632          5.321 2025-01-03T00:06:41
     331       -39.1472         3.7644          -0.16        53.6552         9.0920          5.549 2025-01-03T00:06:41
     332       -61.6354         7.3982          -0.23        35.5502         9.3486          5.044 2025-01-03T00:06:42
     333       -52.1286       455.1906          14.05       306.0005        13.0534          4.663 2025-01-03T00:06:42
     334      -103.7187        38.4576           4.41        24.2586        10.8749          5.028 2025-01-03T00:06:44
     335       -60.1451         6.4858          -0.39        30.8238         8.7726          6.238 2025-01-03T00:06:45
     336       369.6007       370.3472          21.06       698.9209        14.4147          5.675 2025-01-03T00:06:46
     337       -72.6746         9.6273          -0.24        22.7671         9.0628          6.155 2025-01-03T00:06:46
     338       556.6024       587.0914          35.42      1023.0966        17.2948          6.286 2025-01-03T00:06:46
     339       -22.1300         1.5550           3.72       100.1243        12.1477          6.071 2025-01-03T00:06:47
     340       -85.9562        14.0630          -0.82        10.8131         8.9738          6.308 2025-01-03T00:06:48
     341      -108.0357        41.5170           4.39        20.5365        10.7814          6.287 2025-01-03T00:06:48
     342       -61.9352        12.0100           0.86        37.3016         9.3232          6.327 2025-01-03T00:06:48
     343       -52.0409         5.2829           1.03        40.1065         8.9506          6.350 2025-01-03T00:06:48
     344       -55.3047         6.2153           1.87        42.0951         9.4292          6.422 2025-01-03T00:06:48
     345       340.0977       254.1267          30.01       593.5426        12.6382          6.312 2025-01-03T00:06:48
     346       -55.6884         9.7383           0.60        36.0431         8.6862          5.259 2025-01-03T00:06:51
     347      -107.9152        41.0890           4.32        19.5144        10.6885          6.426 2025-01-03T00:06:51
     348      -178.0607        53.3467           4.48       -22.4933        12.8894          5.468 2025-01-03T00:06:51
     349        -2.1725        18.6817           1.62        92.0820         8.4914          5.342 2025-01-03T00:06:51
     350       -21.7621         1.4272           4.72       111.9764        13.3025          5.881 2025-01-03T00:06:52
     351       -60.5257         7.4203           2.31        50.3961        10.7212          5.910 2025-01-03T00:06:53
     352      -112.2043        43.4959           4.15        13.7237        10.4180          5.997 2025-01-03T00:06:54
     353       -44.9296         4.9915           1.83        46.0597         8.8494          6.646 2025-01-03T00:06:54
     354       -68.1082         8.9358           1.10        28.5432         9.2183          6.509 2025-01-03T00:06:54
     355        98.2438       286.4611          20.06       384.6677        14.3193          6.795 2025-01-03T00:06:54
     356       -74.3952         9.6350           0.87        23.6700         9.3248          6.702 2025-01-03T00:06:55
     357       504.5609       617.8394          35.78       978.3682        16.4888          6.862 2025-01-03T00:06:55
     358       -73.8148        10.1043           0.72        19.2694         8.8032          6.663 2025-01-03T00:06:57
     359      -115.7924        45.5209           3.88         7.5518        10.0584          6.408 2025-01-03T00:06:57
     360      -167.7112        53.1560           4.25       -16.6797        12.4453          6.592 2025-01-03T00:06:58
     361       -72.3994         9.3568           0.53        22.4019         9.0123          6.540 2025-01-03T00:06:58
     362       -60.9455         7.8212           2.85        52.7863        10.9821          5.971 2025-01-03T00:06:58
     363       -83.9970        12.3066           1.04        18.4834         9.6327          5.949 2025-01-03T00:06:59
     364      -118.9877        47.2375           3.64         1.9017         9.7271          5.436 2025-01-03T00:06:59
     365       -76.6783        20.7897           0.54        22.7704         8.9054          5.188 2025-01-03T00:06:59
     366      -158.5315        47.9362           3.96       -10.2325        12.4331          5.134 2025-01-03T00:07:00
     367       -73.5806        10.2140           0.89        24.7256         9.3199          5.440 2025-01-03T00:07:00
     368       -79.4820        11.1826           1.29        22.2066         9.6097          5.035 2025-01-03T00:07:00
     369        31.3114        53.7539          13.72       198.6639        14.0475          5.117 2025-01-03T00:07:00
     370       -79.3092        12.3166           0.27        13.5934         8.6744          4.950 2025-01-03T00:07:02
     371      -122.7693        49.0109           3.30        -5.4644         9.2799          5.222 2025-01-03T00:07:03
     372       -89.5216        18.9387          -0.07         7.6260         8.7678          4.926 2025-01-03T00:07:03
     373      -156.4401        40.2921           2.67       -24.7205        11.1574          4.984 2025-01-03T00:07:03
     374      -103.7891        21.9122          -0.15        -1.6636         9.1169          5.465 2025-01-03T00:07:04
     375       -76.3986        11.7371           0.43        15.4272         8.5957          5.324 2025-01-03T00:07:04
     376      -123.8294        48.9961           3.07        -9.5321         8.9799          4.823 2025-01-03T00:07:04
     377      -162.3620        49.8516           3.85       -17.6158        11.9820          4.919 2025-01-03T00:07:05
     378       -79.3627        11.9861           0.25        14.5184         8.7888          5.371 2025-01-03T00:07:05
