 Episode    Policy Loss     Value Loss   Total Reward     Total Loss Curiosity Loss     Time Delta                Time
     310        21.8779         0.8396           4.76       145.2896        12.2992         23.700 2024-12-29T16:28:57
     311        98.0191        14.5173           7.16       252.3003        14.7023         24.331 2024-12-29T16:28:58
     312        33.9852         1.6434           6.30       173.1786        13.8372         23.494 2024-12-29T16:28:58
     313       -10.4657         0.2238           4.63       111.3760        12.1730         23.364 2024-12-29T16:28:59
     314        40.3517         2.3700           6.43       181.2559        13.9719         22.490 2024-12-29T16:28:59
     315        45.4791         3.3043           6.13       183.8120        13.6681         22.236 2024-12-29T16:29:01
     316        54.5489         4.5258           6.09       193.0830        13.6271         22.000 2024-12-29T16:29:01
     317       -28.6959         1.5892           6.54       112.7864        14.0688         21.956 2024-12-29T16:29:02
     318         1.5011         0.0051           4.00       116.8520        11.5348         22.304 2024-12-29T16:29:04
     319        46.0828         3.1416           5.82       181.2844        13.3631         34.545 2024-12-29T16:29:09
     320        33.2457         1.6427           6.18       171.2557        13.7189         21.790 2024-12-29T16:29:18
     321         9.8118         0.1117           6.20       147.3068        13.7439         22.756 2024-12-29T16:29:19
     322        10.6820         0.1409           5.70       143.1534        13.2401         21.034 2024-12-29T16:29:19
     323        68.3113         6.9677           6.37       210.8712        13.9076         21.839 2024-12-29T16:29:19
     324         8.2954         0.0914           4.22       125.9750        11.7634         22.711 2024-12-29T16:29:20
     325         5.0478         0.1503           5.10       131.4927        12.6370         22.223 2024-12-29T16:29:21
     326        15.4340         0.3157           5.78       148.8013        13.3209         21.735 2024-12-29T16:29:21
     327        27.9725         1.2138           5.85       162.5103        13.3931         22.511 2024-12-29T16:29:23
     328         3.1498         0.8059           5.51       134.0521        13.0499         23.028 2024-12-29T16:29:24
     329        12.8928         0.6010           7.43       162.9327        14.9739         22.452 2024-12-29T16:29:25
     330       -15.7796         0.4694           3.75        97.3437        11.2889         24.664 2024-12-29T16:29:29
     331        25.6269         0.9379           5.48       156.3279        13.0232         23.813 2024-12-29T16:29:33
     332         6.0405         0.0552           5.60       137.4412        13.1373         22.173 2024-12-29T16:29:41
     333         6.6845         0.0608           6.51       147.1785        14.0464         22.014 2024-12-29T16:29:41
     334         4.0564         1.4821           5.22       132.3466        12.7549         22.864 2024-12-29T16:29:42
     335       -16.6756         0.4974           4.93       108.3283        12.4755         23.060 2024-12-29T16:29:42
     336        42.7977         4.9090           6.82       188.8830        14.3631         23.024 2024-12-29T16:29:43
     337       -14.2963         0.3952           5.02       111.4600        12.5559         23.725 2024-12-29T16:29:45
     338       -14.7986         0.4094           5.01       110.9128        12.5507         24.077 2024-12-29T16:29:45
     339         7.3878         0.0857           5.45       137.3775        12.9947         24.918 2024-12-29T16:29:48
     340        -8.7974         0.1961           6.16       128.3051        13.7005         24.233 2024-12-29T16:29:49
     341       -29.9803         1.7371           4.67        92.9934        12.2105         25.705 2024-12-29T16:29:50
     342        57.5474         5.7198           7.61       211.8346        15.1427         23.189 2024-12-29T16:29:52
     343        50.9254         5.9784           6.94       198.7434        14.4829         22.174 2024-12-29T16:29:55
     344       -24.2582         1.0369           4.77        99.3624        12.3102         25.306 2024-12-29T16:30:06
     345       -46.1362         3.5050           4.15        72.5282        11.6912         24.018 2024-12-29T16:30:06
     346       -19.8053         0.7166           5.70       112.9872        13.2434         25.232 2024-12-29T16:30:07
     347       -37.3737         2.7052           4.63        85.6808        12.1702         24.616 2024-12-29T16:30:07
     348       -38.6574         2.4626           3.89        76.9166        11.4343         25.076 2024-12-29T16:30:07
     349       -42.3354         3.0152           4.22        76.8158        11.7644         23.574 2024-12-29T16:30:09
     350       -48.2585         3.7844           4.05        69.5748        11.5941         23.783 2024-12-29T16:30:09
     351       -15.7373         0.4920           4.87       108.5857        12.4077         21.920 2024-12-29T16:30:10
     352       -26.4042         1.3293           5.76       107.2042        13.2944         22.373 2024-12-29T16:30:12
     353       -59.1542         5.7281           3.57        54.7892        11.1079         22.520 2024-12-29T16:30:12
     354       -33.5810         2.0138           4.92        92.0571        12.4631         21.683 2024-12-29T16:30:14
     355       -29.1662         1.6310           4.40        91.0058        11.9356         21.753 2024-12-29T16:30:17
     356       -56.1546         5.0938           3.87        60.4512        11.4059         22.690 2024-12-29T16:30:29
     357       -46.6635         3.7436           4.95        80.0748        12.4867         22.597 2024-12-29T16:30:29
     358       -74.5583         8.8400           3.35        38.7523        10.8891         22.770 2024-12-29T16:30:29
     359       -79.7828        10.4118           2.92        29.9671        10.4544         22.179 2024-12-29T16:30:29
     360       -74.1978         8.8696           2.78        33.3937        10.3157         22.436 2024-12-29T16:30:30
     361       -75.7708         9.2184           3.20        36.2779        10.7439         22.540 2024-12-29T16:30:31
     362       -44.0134         5.8554           4.47        78.9926        12.0078         22.313 2024-12-29T16:30:31
     363       -38.0043         2.7644           4.23        81.0040        11.7626         21.974 2024-12-29T16:30:32
     364       -44.1361         3.6966           5.25        85.5617        12.7849         21.492 2024-12-29T16:30:33
     365       -89.5621        12.8485           2.66        18.8889        10.2027         22.865 2024-12-29T16:30:35
     366       -41.1600         2.7427           4.79        83.5605        12.3349         24.549 2024-12-29T16:30:38
     367       -83.1626        10.9804           3.21        29.7800        10.7452         25.541 2024-12-29T16:30:42
     368        28.0850         5.0492           7.33       179.2568        14.8647         22.056 2024-12-29T16:30:51
     369       -47.0505         3.8006           4.75        77.7032        12.2853         21.930 2024-12-29T16:30:51
     370      -101.1277        16.2810           2.45         6.8730         9.9860         22.095 2024-12-29T16:30:51
     371       -95.3133        14.2828           2.13         8.5370         9.6709         22.233 2024-12-29T16:30:52
     372       -70.2297        10.2702           2.88        39.0739        10.4168         22.059 2024-12-29T16:30:52
     373       -99.6643        15.7248           2.43         7.8501         9.9652         23.106 2024-12-29T16:30:54
     374        25.6801         1.0147           8.07       182.2673        15.6080         24.413 2024-12-29T16:30:56
     375       -56.4647         5.9652           3.70        58.9007        11.2383         24.712 2024-12-29T16:30:57
     376       -51.9347         5.1336           5.07        76.6462        12.6014         24.624 2024-12-29T16:30:58
     377      -108.9202        18.8532           1.94        -4.6774         9.4816         25.339 2024-12-29T16:31:01
     378       -48.3976         3.8065           4.71        75.9722        12.2467         23.832 2024-12-29T16:31:02
